17大类,商品名,L1_code,L1_名称,L2_code,L2_名称,L3_code,L3_名称,L4_code(叶),L4_名称(叶),叶子状态,归类性质,匹配方式,置信度
给排水类,承插球墨铸铁管,30,金属管道,30.006,球墨给水管道,30.006.002,球墨给水管,30.006.002.001,K9球墨铸铁上水管,现有,语义推测,语义分类,med
给排水类,承插螺旋碳钢管,30,金属管道,30.002,碳钢管道,30.002.002,焊接钢管,30.002.002.002,螺旋钢管,现有,语义推测,语义分类,med
给排水类,报警阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,(待生成),报警阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,抽水马桶,27,陶瓷卫浴,27.002,陶瓷,27.002.002,马桶,27.002.002.001,普通马桶,现有,语义推测,语义分类,high
给排水类,拦污栅,30,金属管道,30.007,混凝土管道,30.007.001,水泥管辅材,(待生成),拦污栅  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,挂式小便器,27,陶瓷卫浴,27.002,陶瓷,27.002.004,小便器,27.002.004.002,挂式小便器,现有,语义推测,语义分类,high
给排水类,排气阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.011,铸铁排气阀,现有,语义推测,语义分类,med
给排水类,排水阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.012,铸铁排污阀,现有,语义推测,语义分类,med
给排水类,排空阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.012,铸铁排污阀,现有,语义推测,语义分类,low
给排水类,控制阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.010,铸铁控制阀,现有,语义推测,语义分类,med
给排水类,提升阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,(待生成),提升阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,搪瓷铁浴盆,27,陶瓷卫浴,27.003,卫浴,27.003.001,浴缸,27.003.001.001,浴缸,现有,语义推测,语义分类,med
给排水类,旋转阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,(待生成),旋转阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,无密封泵,07,机电,07.004,泵,07.004.005,泵其它,07.004.005.001,泵其它,现有,语义推测,语义分类,low
给排水类,无缝碳钢管,30,金属管道,30.002,碳钢管道,30.002.006,无缝钢管,30.002.006.001,黑无缝管,现有,语义推测,语义分类,med
给排水类,暗托架,27,陶瓷卫浴,27.003,卫浴,27.003.009,卫浴辅件,27.003.009.001,卫浴辅件,现有,语义推测,语义分类,low
给排水类,机械水表,25,水暖器材,25.003,管道辅材,25.003.007,水表,25.003.007.001,冷水表,现有,语义推测,语义分类,med
给排水类,标准化工泵,07,机电,07.004,泵,07.004.005,泵其它,07.004.005.001,泵其它,现有,语义推测,语义分类,low
给排水类,核电站泵,07,机电,07.004,泵,07.004.005,泵其它,07.004.005.001,泵其它,现有,语义推测,语义分类,low
给排水类,梳妆镜,27,陶瓷卫浴,27.003,卫浴,27.003.005,镜子,27.003.005.001,浴室镜子,现有,语义推测,语义分类,med
给排水类,檐口泛水板,30,金属管道,30.005,彩铝雨水管道,30.005.001,彩铝雨水管件,(待生成),檐口泛水板  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,檐沟,28,塑胶管道,28.003,PVC管道,28.003.003,PVC排水管管件,28.003.003.007,PVC檐沟,现有,语义推测,语义分类,med
给排水类,止回阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.021,铸铁止回阀,现有,语义推测,语义分类,med
给排水类,毛巾架,27,陶瓷卫浴,27.003,卫浴,27.003.012,卫浴挂件,27.003.012.002,毛巾架,现有,语义推测,语义分类,high
给排水类,水位传感器,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.023,水位计,现有,语义推测,语义分类,med
给排水类,水位指示器,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.023,水位计,现有,语义推测,语义分类,med
给排水类,水平逆止阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.021,铸铁止回阀,现有,语义推测,语义分类,med
给排水类,水落斗,30,金属管道,30.005,彩铝雨水管道,30.005.001,彩铝雨水管件,30.005.001.012,彩铝雨水雨水斗,现有,语义推测,语义分类,med
给排水类,水落管,28,塑胶管道,28.003,PVC管道,28.003.003,PVC排水管管件,28.003.003.035,PVC落水管,现有,语义推测,语义分类,med
给排水类,水锤压力消除罐,24,暖通,24.002,通风设备,24.002.005,水处理设备,24.002.005.002,压力容器罐,现有,语义推测,语义救回,high
给排水类,污水管冲洗阀,27,陶瓷卫浴,27.003,卫浴,27.003.011,卫浴阀门,27.003.011.001,冲洗阀,现有,语义推测,语义分类,med
给排水类,污泥阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.012,铸铁排污阀,现有,语义推测,语义分类,low
给排水类,泄水阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.012,铸铁排污阀,现有,语义推测,语义分类,med
给排水类,法兰球墨铸铁管,30,金属管道,30.006,球墨给水管道,30.006.001,球墨管给水管管件,30.006.001.014,球墨铸铁管法兰管,现有,语义推测,语义分类,high
给排水类,法兰螺旋碳钢管,30,金属管道,30.002,碳钢管道,30.002.002,焊接钢管,30.002.002.002,螺旋钢管,现有,语义推测,语义分类,med
给排水类,波纹膈膜阀,25,水暖器材,25.001,阀门辅材,25.001.006,铸钢阀门,25.001.006.015,铸钢隔膜阀,现有,语义推测,语义分类,low
给排水类,洗手盆,27,陶瓷卫浴,27.002,陶瓷,27.002.003,台盆,27.002.003.003,台上盆,现有,语义推测,语义分类,low
给排水类,洗涤池,27,陶瓷卫浴,27.003,卫浴,27.003.007,水槽,27.003.007.001,水槽,现有,语义推测,语义分类,med
给排水类,洗脸盆,27,陶瓷卫浴,27.002,陶瓷,27.002.003,台盆,27.002.003.003,台上盆,现有,语义推测,语义分类,low
给排水类,流程泵,07,机电,07.004,泵,07.004.005,泵其它,07.004.005.001,泵其它,现有,语义推测,语义分类,low
给排水类,流过式加热器,27,陶瓷卫浴,27.003,卫浴,27.003.009,卫浴辅件,(待生成),流过式加热器  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,浴盆,27,陶瓷卫浴,27.003,卫浴,27.003.001,浴缸,27.003.001.001,浴缸,现有,语义推测,语义分类,high
给排水类,液压阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.020,铸铁闸阀,现有,语义推测,语义分类,low
给排水类,淋浴,27,陶瓷卫浴,27.003,卫浴,27.003.002,淋浴房,27.003.002.001,淋浴房,现有,语义推测,语义分类,med
给排水类,混合阀,25,水暖器材,25.001,阀门辅材,25.001.004,铜阀门,25.001.004.006,混水中心,现有,语义推测,语义分类,low
给排水类,混合龙头,27,陶瓷卫浴,27.003,卫浴,27.003.004,龙头,27.003.004.004,台盆龙头,现有,语义推测,语义分类,low
给排水类,温度调节器,24,暖通,24.007,采暖设备,24.007.003,温控器,24.007.003.002,智能温控器,现有,语义推测,语义救回,med
给排水类,游泳池水泵,07,机电,07.004,泵,07.004.005,泵其它,07.004.005.001,泵其它,现有,语义推测,语义分类,low
给排水类,溢流阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,(待生成),溢流阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,滤水器,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.007,铸铁过滤器,现有,语义推测,语义分类,med
给排水类,潜水电泵,07,机电,07.004,泵,07.004.006,清水泵,07.004.006.001,潜水泵,现有,语义推测,语义分类,high
给排水类,热水器,27,陶瓷卫浴,27.003,卫浴,27.003.009,卫浴辅件,(待生成),热水器  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,热水泵,25,水暖器材,25.001,阀门辅材,25.001.004,铜阀门,25.001.004.008,循环水泵,现有,语义推测,语义分类,med
给排水类,热油泵,07,机电,07.004,泵,07.004.005,泵其它,07.004.005.001,泵其它,现有,语义推测,语义分类,low
给排水类,焊接碳钢螺旋管,30,金属管道,30.002,碳钢管道,30.002.002,焊接钢管,30.002.002.002,螺旋钢管,现有,语义推测,语义分类,med
给排水类,球墨井盖,30,金属管道,30.007,混凝土管道,30.007.001,水泥管辅材,(待生成),球墨井盖  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,球墨承插弯头,30,金属管道,30.006,球墨给水管道,30.006.001,球墨管给水管管件,30.006.001.007,球墨铸铁管弯头,现有,语义推测,语义分类,high
给排水类,球墨承插法兰三通,30,金属管道,30.006,球墨给水管道,30.006.001,球墨管给水管管件,30.006.001.004,球墨铸铁管三通,现有,语义推测,语义分类,med
给排水类,球墨法兰三通,30,金属管道,30.006,球墨给水管道,30.006.001,球墨管给水管管件,30.006.001.004,球墨铸铁管三通,现有,语义推测,语义分类,med
给排水类,球墨法兰变径,30,金属管道,30.006,球墨给水管道,30.006.001,球墨管给水管管件,30.006.001.001,球墨铸铁管大小头,现有,语义推测,语义分类,high
给排水类,球墨法兰弯头,30,金属管道,30.006,球墨给水管道,30.006.001,球墨管给水管管件,30.006.001.007,球墨铸铁管弯头,现有,语义推测,语义分类,high
给排水类,球阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.014,铸铁球阀,现有,语义推测,语义分类,med
给排水类,电磁流量计,25,水暖器材,25.003,管道辅材,25.003.007,水表,(待生成),电磁流量计  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,电磁闸阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,25.001.005.003,铸铁电磁阀,现有,语义推测,语义分类,low
给排水类,盖檐条,30,金属管道,30.005,彩铝雨水管道,30.005.001,彩铝雨水管件,(待生成),盖檐条  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,盖缝条,30,金属管道,30.005,彩铝雨水管道,30.005.001,彩铝雨水管件,(待生成),盖缝条  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,盥洗盆,27,陶瓷卫浴,27.002,陶瓷,27.002.003,台盆,27.002.003.003,台上盆,现有,语义推测,语义分类,low
给排水类,直联泵,07,机电,07.004,泵,07.004.005,泵其它,07.004.005.001,泵其它,现有,语义推测,语义分类,low
给排水类,立式小便器,27,陶瓷卫浴,27.002,陶瓷,27.002.004,小便器,27.002.004.001,立式小便器,现有,语义推测,语义分类,high
给排水类,立式深井泵,07,机电,07.004,泵,07.004.008,井用泵,07.004.008.001,井用泵,现有,语义推测,语义分类,med
给排水类,筒体潜水泵,07,机电,07.004,泵,07.004.006,清水泵,07.004.006.001,潜水泵,现有,语义推测,语义分类,med
给排水类,管形阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,(待生成),管形阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,管材固定金属卡,25,水暖器材,25.003,管道辅材,25.003.010,管卡,25.003.010.003,镀锌卡子,现有,语义推测,语义分类,med
给排水类,管道泵,07,机电,07.004,泵,07.004.006,清水泵,07.004.006.003,管道泵,现有,语义推测,语义分类,high
给排水类,绿化泵,07,机电,07.004,泵,07.004.006,清水泵,07.004.006.007,9％农用泵,现有,语义推测,语义分类,med
给排水类,膈膜阀,25,水暖器材,25.001,阀门辅材,25.001.006,铸钢阀门,25.001.006.015,铸钢隔膜阀,现有,语义推测,语义分类,med
给排水类,自锚球墨铸铁管,30,金属管道,30.006,球墨给水管道,30.006.002,球墨给水管,30.006.002.001,K9球墨铸铁上水管,现有,语义推测,语义分类,low
给排水类,节流阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,(待生成),节流阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,起动阀,25,水暖器材,25.001,阀门辅材,25.001.005,铸铁阀门,(待生成),起动阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,轴向中开式泵,07,机电,07.004,泵,07.004.005,泵其它,07.004.005.001,泵其它,现有,语义推测,语义分类,low
给排水类,进气阀,25,水暖器材,25.001,阀门辅材,25.001.004,铜阀门,25.001.004.026,铜吸气阀,现有,语义推测,语义分类,med
给排水类,钢制小法兰盘,25,水暖器材,25.001,阀门辅材,25.001.003,碳钢法兰盘,25.001.003.001,碳钢板式平焊法兰,现有,语义推测,语义分类,med
给排水类,钢制承插弯头,30,金属管道,30.002,碳钢管道,30.002.003,碳钢焊接管件,30.002.003.010,焊接冲压弯头,现有,语义推测,语义分类,med
给排水类,钢制承插法兰三通,30,金属管道,30.002,碳钢管道,30.002.003,碳钢焊接管件,30.002.003.004,冷拔三通,现有,语义推测,语义分类,low
给排水类,钢制法兰三通,30,金属管道,30.002,碳钢管道,30.002.003,碳钢焊接管件,30.002.003.004,冷拔三通,现有,语义推测,语义分类,low
给排水类,钢制法兰伸缩节,25,水暖器材,25.003,管道辅材,25.003.009,波纹补偿器,25.003.009.003,波纹补偿器,现有,语义推测,语义分类,med
给排水类,钢制法兰变径,30,金属管道,30.002,碳钢管道,30.002.003,碳钢焊接管件,30.002.003.006,焊接同心大小头,现有,语义推测,语义分类,med
给排水类,钢制法兰弯头,30,金属管道,30.002,碳钢管道,30.002.003,碳钢焊接管件,30.002.003.010,焊接冲压弯头,现有,语义推测,语义分类,med
给排水类,钢制法兰盘,25,水暖器材,25.001,阀门辅材,25.001.003,碳钢法兰盘,25.001.003.001,碳钢板式平焊法兰,现有,语义推测,语义分类,med
给排水类,钢制法兰盲板,25,水暖器材,25.001,阀门辅材,25.001.003,碳钢法兰盘,25.001.003.002,碳钢法兰盖,现有,语义推测,语义分类,med
给排水类,钢制焊接三通,30,金属管道,30.002,碳钢管道,30.002.003,碳钢焊接管件,30.002.003.004,冷拔三通,现有,语义推测,语义分类,low
给排水类,钢制焊接弯头,30,金属管道,30.002,碳钢管道,30.002.003,碳钢焊接管件,30.002.003.010,焊接冲压弯头,现有,语义推测,语义分类,med
给排水类,铸铁地漏,30,金属管道,30.001,铸铁排水管道,30.001.002,铸铁排水管管件,30.001.002.055,铸铁地漏,现有,语义推测,语义分类,high
给排水类,铸铁阳台地漏,30,金属管道,30.001,铸铁排水管道,30.001.002,铸铁排水管管件,30.001.002.055,铸铁地漏,现有,语义推测,语义分类,med
给排水类,镀锌三通,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,25.002.003.009,玛钢三通,现有,语义推测,语义救回,high
给排水类,镀锌内丝三通,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,25.002.003.009,玛钢三通,现有,语义推测,语义救回,med
给排水类,镀锌内丝接头,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,25.002.003.005,玛钢管箍,现有,语义推测,语义救回,med
给排水类,镀锌单连内丝球阀,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,(待生成),镀锌单连内丝球阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,镀锌单连球阀水龙头,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,(待生成),镀锌单连球阀水龙头  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,镀锌双外丝接头,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,25.002.003.003,玛钢对丝,现有,语义推测,语义救回,high
给排水类,镀锌双连球阀,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,(待生成),镀锌双连球阀  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,镀锌变径,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,(待生成),镀锌变径  ← 新建,新补,语义推测,语义推测·需建新叶,new
给排水类,镀锌四通,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,25.002.003.010,玛钢四通,现有,语义推测,语义救回,high
给排水类,镀锌外丝三通,25,水暖器材,25.002,水暖管件,25.002.003,玛钢管件,25.002.003.009,玛钢三通,现有,语义推测,语义救回,med
